395,0,"2017-09-28 07:35:32",0.0048576
396,0,"2017-09-28 07:40:32",0.0045276
397,2,"2017-09-28 07:45:32",-1
398,2,"2017-09-28 07:50:32",-1
399,2,"2017-09-28 07:55:32",-1
400,2,"2017-09-28 08:00:32",-1
401,2,"2017-09-28 08:05:32",-1
402,2,"2017-09-28 08:10:32",-1
403,2,"2017-09-28 08:15:32",-1
404,2,"2017-09-28 08:20:32",-1
405,2,"2017-09-28 08:25:32",-1
406,2,"2017-09-28 08:30:32",-1
407,2,"2017-09-28 08:35:32",-1
408,2,"2017-09-28 08:40:32",-1
409,2,"2017-09-28 08:45:32",-1
410,2,"2017-09-28 08:50:32",-1
411,2,"2017-09-28 08:55:32",-1
412,2,"2017-09-28 09:00:32",-1
413,2,"2017-09-28 09:05:32",-1
414,2,"2017-09-28 09:10:32",-1
415,2,"2017-09-28 09:15:32",-1
416,2,"2017-09-28 09:20:32",-1
417,2,"2017-09-28 09:25:32",-1
418,2,"2017-09-28 09:30:32",-1
419,2,"2017-09-28 09:35:32",-1
420,2,"2017-09-28 09:40:33",-1
421,2,"2017-09-28 09:45:32",-1
422,2,"2017-09-28 09:50:32",-1
423,2,"2017-09-28 09:55:32",-1
424,2,"2017-09-28 10:00:32",-1
425,2,"2017-09-28 15:18:29",-1
426,2,"2017-09-28 15:26:31",-1
427,2,"2017-09-28 16:00:33",27.975
428,0,"2017-09-28 16:05:32",0.0533376
429,0,"2017-09-28 16:10:32",0.0238332
430,0,"2017-09-28 16:15:32",0.0024
431,0,"2017-09-28 16:20:32",0.009
432,0,"2017-09-28 16:25:32",0.0054
433,2,"2017-09-28 16:30:32",1.34532
434,0,"2017-09-28 16:35:32",0.0024
435,0,"2017-09-28 16:40:32",0.0006
436,0,"2017-09-28 16:45:32",0.0103188
437,0,"2017-09-28 16:50:32",0.0036
438,0,"2017-09-28 16:55:32",0.0196752
439,2,"2017-09-28 17:00:32",1.33396
440,0,"2017-09-28 17:05:32",0.0325344
441,0,"2017-09-28 17:10:32",0.025992
442,0,"2017-09-28 17:15:32",0.0084
443,0,"2017-09-28 17:20:32",0.0460188
444,0,"2017-09-28 17:25:32",0.0347172
445,2,"2017-09-28 17:30:32",1.31624
446,0,"2017-09-28 17:35:32",0.0084
447,0,"2017-09-28 17:40:32",0.0078
448,0,"2017-09-28 17:45:41",0.031782
449,0,"2017-09-28 17:50:32",0.009
